Unnamed: 0,carat,cut,color,clarity,depth,table,x,y,z,price
7026,0.51,Ideal,D,VS1,62.4,57.0,5.13,5.09,3.19,1873
13019,1.32,Premium,F,VS2,60.9,59.0,7.12,7.06,4.32,10423
15469,0.38,Very Good,D,VS2,60.9,58.0,4.63,4.67,2.83,933
25535,0.41,Very Good,D,SI1,62.9,58.0,4.7,4.75,2.97,791
10074,1.0,Very Good,H,SI2,64.1,54.0,6.3,6.33,4.05,3991
8677,0.36,Very Good,H,VS2,63.5,54.0,4.59,4.55,2.9,729
2020,1.05,Premium,F,SI2,62.3,56.0,6.55,6.51,4.07,4363
21354,0.4,Ideal,I,SI2,61.3,56.0,4.76,4.79,2.93,612
14498,1.01,Very Good,D,SI1,62.2,58.0,6.36,6.4,3.97,5122
26851,0.3,Ideal,H,VS1,62.5,56.0,4.24,4.27,2.66,526
4413,0.44,Ideal,E,SI1,61.1,56.0,4.9,4.92,3.0,810
973,0.41,Premium,E,SI2,62.9,58.0,4.75,4.72,2.98,876
19169,0.55,Ideal,F,SI1,61.7,56.4,5.26,5.3,3.25,1598
16674,0.48,Very Good,D,IF,60.6,55.0,5.08,5.12,3.09,2677
1049,0.52,Ideal,F,SI1,61.8,55.0,5.19,5.15,3.2,1624
20166,0.7,Very Good,G,SI1,62.1,56.0,5.64,5.67,3.51,2175
14487,0.5,Premium,H,VVS1,62.5,58.0,5.05,5.1,3.17,1710
20778,0.43,Very Good,H,SI1,61.5,58.0,4.8,4.86,2.97,716
4550,1.11,Very Good,F,VVS1,59.7,55.0,6.77,6.82,4.06,10141
25178,1.07,Premium,F,SI2,61.8,58.0,6.57,6.51,4.04,4446
7126,1.5,Very Good,J,VVS2,63.3,56.0,7.18,7.29,4.58,8391
10156,0.71,Premium,E,SI2,61.1,58.0,5.76,5.73,3.51,2306
25581,0.95,Very Good,J,VS1,62.4,57.0,6.25,6.29,3.91,3365
9346,0.88,Ideal,I,SI1,63.2,56.0,6.04,6.09,3.83,3264
12865,1.01,Premium,J,VVS2,62.7,59.0,6.46,6.39,4.03,3897
25219,1.08,Ideal,E,SI1,62.6,57.0,6.56,6.53,4.1,5189
3516,0.9,Premium,I,SI1,62.1,59.0,6.19,6.15,3.83,3121
8862,0.7,Ideal,I,SI1,61.2,55.0,5.71,5.76,3.51,2343
23573,0.54,Ideal,G,VVS2,61.8,56.0,5.23,5.25,3.24,1985
15712,0.9,Very Good,G,SI2,63.5,57.0,6.09,6.13,3.88,3350
15699,1.07,Premium,H,SI1,58.9,59.0,6.76,6.71,3.97,4235
26555,0.73,Ideal,I,VVS1,61.8,57.0,5.75,5.77,3.56,3239
25033,1.5,Premium,F,VS1,62.2,60.0,7.3,7.27,4.53,15851
17692,0.39,Very Good,G,VS1,62.4,57.0,4.62,4.68,2.9,855
7336,1.01,Good,F,SI1,63.8,59.0,6.32,6.29,4.02,4989
15071,0.91,Ideal,F,SI1,62.3,56.0,6.16,6.19,3.85,4267
25476,1.61,Ideal,G,SI1,61.2,55.0,7.57,7.62,4.65,11192
2892,1.16,Premium,H,SI2,61.8,58.0,6.81,6.75,4.19,4872
1860,1.2,Ideal,G,VVS1,61.2,56.0,6.89,6.86,4.21,9744
10302,1.59,Ideal,H,VS1,60.7,56.0,7.54,7.58,4.59,13839
25520,0.34,Good,F,SI2,63.5,56.0,4.44,4.48,2.83,447
2621,1.25,Premium,G,VS2,62.6,58.0,6.87,6.8,4.28,8820
2314,0.3,Ideal,E,VVS1,61.3,57.0,4.32,4.36,2.66,1071
19110,1.0,Premium,D,SI1,60.3,59.0,6.44,6.47,3.89,5775
13156,0.9,Ideal,H,VS1,61.9,56.0,6.17,6.23,3.84,4689
25480,0.32,Ideal,E,VS1,59.5,57.0,4.45,4.49,2.66,657
5962,0.91,Ideal,G,SI1,62.5,56.0,6.19,6.22,3.88,4673
574,0.31,Ideal,G,VVS1,61.8,54.0,4.39,4.41,2.72,789
15816,0.24,Ideal,H,VVS2,62.5,54.0,3.95,3.98,2.48,442
5369,0.38,Premium,F,VS1,60.9,58.0,4.71,4.68,2.86,998
14476,1.31,Premium,G,VVS2,62.7,59.0,6.96,6.92,4.35,11389
15977,1.0,Premium,H,VS2,58.4,60.0,6.36,6.3,3.7,4514
7529,0.3,Very Good,G,VVS1,61.3,56.0,4.34,4.37,2.67,691
20634,1.16,Very Good,F,SI1,63.4,55.0,6.73,6.65,4.24,6301
17999,0.54,Ideal,F,VS1,60.9,56.0,5.27,5.29,3.21,1937
25048,1.01,Premium,E,SI1,59.6,59.0,6.53,6.46,3.87,4853
24130,0.7,Very Good,G,SI1,62.5,57.0,5.63,5.7,3.54,2106
6773,1.41,Ideal,G,VS1,60.4,57.0,7.31,7.22,4.39,11109
19613,0.33,Ideal,G,VVS1,62.2,57.0,4.46,4.41,2.76,1114
4652,0.33,Ideal,H,VVS2,61.9,57.0,4.41,4.44,2.74,666
22753,0.52,Premium,G,VVS2,61.1,59.0,5.2,5.15,3.16,2012
12711,0.4,Premium,D,SI2,61.9,58.0,4.71,4.73,2.92,666
12967,0.4,Ideal,E,VS1,62.2,55.0,4.72,4.76,2.95,1053
13987,0.5,Good,D,SI1,63.9,56.0,5.02,4.93,3.18,1257
3307,0.3,Good,G,VVS2,63.8,56.0,4.29,4.27,2.73,878
22880,0.34,Premium,E,SI2,61.5,58.0,4.49,4.52,2.77,477
3013,2.01,Fair,D,SI2,59.4,66.0,8.2,8.17,4.86,15627
10523,1.16,Ideal,I,SI2,62.4,55.0,6.76,6.69,4.2,3800
26297,0.79,Very Good,I,SI1,61.8,60.0,5.92,5.96,3.67,2296
16290,0.35,Ideal,H,IF,61.7,54.0,4.53,4.55,2.8,859
996,1.5,Fair,H,SI2,59.3,58.0,7.31,7.37,4.35,7098
19763,0.5,Premium,D,SI1,61.3,60.0,5.15,5.1,3.14,1279
11063,0.74,Ideal,G,VVS1,62.1,54.0,5.8,5.83,3.61,3537
14313,0.71,Ideal,F,SI2,59.3,57.0,5.86,5.81,3.46,2331
17664,1.0,Ideal,E,VS2,62.5,57.0,6.38,6.45,4.01,7177
6222,1.51,Ideal,F,SI1,62.5,57.0,7.27,7.32,4.56,10693
18904,0.56,Good,E,VS2,61.4,62.0,5.34,5.28,3.26,1736
14361,0.49,Ideal,H,SI2,60.7,56.0,5.13,5.18,3.13,1190
15188,0.34,Very Good,E,SI1,63.4,55.0,4.46,4.44,2.82,714
10776,2.12,Premium,H,SI2,,59.0,8.26,8.21,5.06,13307
1924,0.31,Ideal,E,VS2,61.5,56.0,4.34,4.37,2.68,680
5534,1.42,Very Good,E,SI1,61.1,62.0,7.17,7.2,4.39,9278
12229,1.57,Premium,G,SI2,61.1,61.0,7.46,7.43,4.55,8572
7992,2.21,Ideal,D,SI2,62.0,57.0,8.36,8.31,5.18,16558
15201,0.35,Ideal,D,VS2,60.6,56.0,4.54,4.57,2.76,829
7478,0.46,Ideal,H,SI1,61.2,56.0,4.97,5.0,3.05,1299
15166,0.31,Ideal,D,VS2,62.1,54.0,4.41,4.35,2.72,942
12401,1.04,Good,F,SI2,64.0,60.0,6.38,6.33,4.07,3581
1748,0.27,Ideal,H,VS1,61.6,56.0,4.18,4.2,2.58,480
8578,1.2,Very Good,E,VVS1,61.3,60.0,6.77,6.84,4.17,13015
14437,1.11,Very Good,G,VS2,62.3,58.0,6.59,6.61,4.11,6311
20102,0.9,Very Good,I,VS2,62.1,61.0,6.08,6.12,3.79,3535
23055,1.19,Ideal,F,VVS1,,57.0,6.84,6.79,4.22,12776
14061,0.9,Very Good,D,SI1,60.6,59.0,6.23,6.28,3.79,5040
11965,1.74,Premium,I,SI2,62.2,58.0,7.65,7.61,4.75,7858
20150,0.54,Ideal,H,VS1,62.7,57.0,5.23,5.17,3.26,1637
13293,0.5,Fair,G,SI1,67.1,59.0,4.96,4.84,3.29,1103
20804,1.2,Very Good,G,SI2,59.7,59.0,6.89,6.94,4.13,5116
22467,0.32,Ideal,E,VS2,61.4,56.0,4.4,4.43,2.71,702
15345,0.59,Very Good,F,VS2,62.9,55.0,5.32,5.39,3.37,1622
11159,0.38,Very Good,D,VS1,59.5,61.0,4.66,4.69,2.78,921
26250,0.3,Very Good,I,SI1,61.2,58.0,4.28,4.31,2.63,405
23840,0.51,Ideal,D,VS1,61.6,57.0,5.13,5.16,3.17,1962
549,0.35,Ideal,F,SI1,62.4,55.0,4.55,4.52,2.83,748
5637,0.39,Very Good,F,SI1,61.3,62.0,4.68,4.71,2.88,670
7481,2.03,Ideal,F,SI2,61.6,55.0,8.19,8.14,5.03,18578
19694,0.35,Ideal,H,IF,61.9,55.0,4.51,4.54,2.8,921
16541,0.35,Good,D,SI1,63.3,57.0,4.51,4.53,2.86,644
21891,0.52,Premium,I,VS1,59.6,60.0,5.17,5.14,3.07,1141
21123,0.7,Very Good,F,VS1,60.0,57.0,5.8,5.87,3.5,2767
224,0.34,Very Good,E,SI1,60.3,57.0,4.53,4.56,2.74,596
8686,0.7,Good,I,VS1,64.4,60.0,5.51,5.58,3.57,2271
2782,1.52,Very Good,D,VS2,61.9,56.0,7.31,7.35,4.54,14698
3903,0.43,Very Good,E,VVS2,60.8,57.0,4.89,4.92,2.98,1245
14393,1.08,Ideal,H,SI1,62.8,57.0,6.55,6.51,4.1,4964
26264,0.42,Ideal,D,VVS2,61.4,56.0,4.82,4.85,2.97,1326
16836,0.43,Good,F,SI1,63.8,57.0,4.8,4.82,3.07,739
8619,0.41,Premium,E,SI1,62.8,58.0,4.77,4.72,2.98,904
12813,0.57,Premium,G,VS1,60.2,57.0,5.42,5.37,3.25,1819
24443,1.0,Good,E,SI1,58.2,61.0,6.53,6.57,3.81,5330
3631,1.7,Premium,I,VS2,60.7,59.0,7.63,7.7,4.65,11519
9410,1.01,Premium,E,VS2,59.5,60.0,6.3,6.24,3.73,5882
11293,1.5,Premium,D,SI1,62.1,60.0,7.28,7.22,4.5,11863
16856,0.71,Ideal,H,VS1,60.9,58.0,5.74,5.79,3.51,2590
12167,1.13,Very Good,D,VS2,62.9,58.0,6.59,6.63,4.16,8561
19955,0.31,Premium,F,VVS1,59.4,58.0,4.45,4.41,2.63,982
11839,0.43,Very Good,E,SI1,63.2,57.0,4.84,4.78,3.04,948
10609,0.65,Ideal,G,IF,60.1,57.0,5.61,5.65,3.38,3536
11775,0.54,Premium,D,SI1,60.0,58.0,5.26,5.3,3.17,1551
9616,0.7,Premium,H,SI1,61.1,58.0,5.73,5.69,3.49,2383
252,0.24,Very Good,E,VVS2,60.0,57.0,4.07,4.1,2.45,552
4541,0.8,Ideal,F,SI1,60.5,57.0,6.02,6.07,3.66,3420
13641,0.4,Good,E,SI1,63.2,56.0,4.65,4.69,2.95,687
7237,0.3,Very Good,J,VS1,,61.0,4.33,4.38,2.66,427
4129,1.61,Very Good,I,SI2,60.9,63.0,7.5,7.54,4.58,7636
10623,0.33,Very Good,I,VS1,63.1,56.0,4.4,4.38,2.77,668
8542,1.01,Good,I,SI2,62.6,59.0,6.34,6.43,4.0,3823
25217,0.59,Ideal,D,SI2,59.1,57.0,5.52,5.48,3.25,1425
17544,1.01,Fair,I,SI2,68.1,59.0,6.14,6.11,4.17,3054
13085,0.55,Ideal,I,VVS1,61.7,56.0,5.29,5.24,3.25,1712
25344,0.31,Premium,D,VS2,61.8,57.0,4.41,4.36,2.71,942
4878,0.32,Premium,E,VVS2,61.1,58.0,4.45,4.42,2.71,1080
24296,1.25,Ideal,H,VS2,60.0,56.0,7.04,6.99,4.21,6944
12946,0.78,Premium,F,VS1,61.5,58.0,5.93,5.98,3.66,3446
22985,0.32,Very Good,H,VS2,63.1,55.0,4.36,4.33,2.74,648
3851,1.5,Very Good,J,SI1,62.7,58.0,7.22,7.26,4.54,6987
10231,0.9,Very Good,F,SI1,61.4,58.0,6.18,6.23,3.81,4379
21748,0.58,Ideal,F,VS2,62.1,55.0,5.33,5.37,3.32,1666
12788,0.46,Good,F,VS1,64.4,60.0,4.88,4.9,3.15,1113
23823,0.52,Very Good,D,VS2,60.0,57.0,5.22,5.25,3.14,1664
17585,0.35,Premium,D,SI1,61.8,59.0,4.56,4.54,2.81,827
2055,0.7,Premium,G,VS2,62.5,55.0,5.69,5.64,3.54,2479
16804,0.53,Ideal,G,VVS1,62.1,54.0,5.2,5.23,3.24,1990
5057,1.0,Premium,E,VS2,61.5,58.0,6.42,6.39,3.94,6720
7395,0.31,Ideal,F,VS1,62.1,56.0,4.35,4.32,2.69,872
6099,0.61,Ideal,G,SI1,62.0,54.0,5.48,5.5,3.4,1579
21689,0.72,Good,I,SI1,63.6,59.0,5.61,5.58,3.56,1909
22930,0.4,Premium,D,SI1,61.1,58.0,4.74,4.75,2.9,772
7419,0.24,Very Good,E,VVS2,62.8,58.0,3.92,3.95,2.47,478
1355,0.52,Good,E,VS2,63.4,57.0,5.12,5.16,3.26,1576
9603,0.27,Ideal,E,VS1,61.6,56.0,4.14,4.17,2.56,470
7039,0.45,Fair,F,VS2,65.8,55.0,4.81,4.73,3.14,1102
11754,2.02,Very Good,J,VS2,62.6,58.0,8.03,8.1,5.05,13499
13106,1.35,Fair,I,SI2,66.5,57.0,6.79,6.74,4.5,4423
23847,0.35,Very Good,H,VVS1,60.1,62.0,4.52,4.57,2.73,745
10472,2.02,Ideal,H,SI2,62.7,57.0,8.05,8.0,5.03,15785
16896,1.34,Ideal,H,VS2,62.1,57.0,7.0,7.05,4.36,8094
24598,0.3,Ideal,E,SI1,62.9,56.0,4.31,4.24,2.69,675
2273,0.37,Premium,E,VS2,61.5,58.0,4.61,4.66,2.85,811
23250,1.01,Premium,G,VS2,60.2,59.0,6.55,6.48,3.92,5864
21752,1.13,Ideal,H,SI1,62.3,56.0,6.69,6.66,4.16,5483
15278,1.7,Very Good,H,VS1,62.8,57.0,7.47,7.57,4.72,14137
17588,0.44,Good,E,VS2,62.2,62.0,4.79,4.85,3.0,1059
2,0.33,Premium,G,IF,60.8,58.0,4.42,4.46,2.7,984
26459,0.23,Very Good,E,VVS2,61.1,59.0,3.94,3.98,2.42,505
20537,2.01,Good,H,SI1,56.7,58.0,8.31,8.36,4.73,13929
1064,1.5,Very Good,H,VS2,60.9,59.0,7.37,7.43,4.51,10023
5240,1.01,Very Good,H,VS1,63.5,56.0,6.32,6.27,4.0,4412
2747,0.9,Very Good,D,SI1,60.9,57.0,6.22,6.26,3.8,4438
5958,0.34,Ideal,I,VS2,61.1,55.0,4.51,4.55,2.77,495
7308,0.4,Very Good,E,VS2,60.4,63.0,4.68,4.72,2.84,791
21400,0.95,Premium,J,VVS2,62.6,59.0,6.23,6.26,3.91,3669
15562,1.02,Good,D,SI1,56.9,62.0,6.64,6.69,3.79,4948
5560,0.71,Ideal,I,VVS2,61.4,58.0,5.7,5.76,3.52,2559
19721,0.56,Premium,G,VS2,60.9,58.0,5.36,5.34,3.26,1698
4598,0.34,Ideal,F,VVS2,59.1,57.0,4.66,4.61,2.74,1071
23837,0.9,Ideal,J,VS1,61.6,55.0,6.24,6.27,3.85,3587
10205,1.08,Ideal,H,VS2,62.1,56.0,6.59,6.56,4.08,5839
3488,1.5,Premium,E,VS2,59.5,58.0,7.53,7.46,4.46,14386
26583,0.71,Very Good,I,VS2,61.1,60.0,5.72,5.77,3.51,2384
18289,0.42,Ideal,G,VVS1,61.1,56.0,4.84,4.82,2.95,1235
8070,0.39,Premium,J,VS1,61.0,62.0,4.71,4.66,2.86,790
5747,0.51,Ideal,G,VS1,59.7,57.0,5.25,5.2,3.12,1781
17348,0.36,Premium,E,SI2,60.6,59.0,4.61,4.57,2.78,648
15379,0.5,Ideal,D,SI1,61.6,55.0,5.13,5.1,3.15,1654
11291,0.96,Fair,H,SI2,67.6,63.0,5.99,5.84,4.01,2672
11466,1.01,Premium,E,VS1,60.8,59.0,6.42,6.46,3.92,7821
25365,0.56,Very Good,G,VS1,60.5,59.0,5.26,5.31,3.2,1819
83,1.68,Ideal,I,VS2,62.1,57.0,7.6,7.54,4.7,10800
13425,0.31,Premium,G,VVS1,59.8,62.0,4.41,4.35,2.62,977
15275,0.9,Very Good,D,SI1,61.8,61.0,6.16,6.2,3.82,4068
4748,1.01,Very Good,G,SI1,63.7,60.0,6.31,6.35,4.03,5192
4127,1.54,Premium,G,SI1,61.0,59.0,7.43,7.38,4.52,12592
25935,1.0,Good,D,VS2,63.9,56.0,6.34,6.31,4.04,7200
25716,0.26,Ideal,E,VVS1,61.7,56.0,4.11,4.09,2.53,814
12064,0.91,Very Good,G,SI2,63.3,57.0,6.12,6.08,3.86,3282
25715,0.56,Ideal,F,VVS2,61.9,56.0,5.29,5.32,3.28,2462
4602,0.3,Ideal,H,VVS1,61.6,57.0,4.3,4.34,2.66,665
9188,1.02,Good,H,SI2,64.0,57.0,6.41,6.37,4.09,3656
12768,0.28,Good,J,VVS2,58.4,60.0,4.27,4.33,2.51,375
5401,2.01,Ideal,G,VS2,61.4,54.0,8.16,8.09,4.99,18607
16760,0.31,Ideal,G,VVS2,62.1,56.0,4.35,4.32,2.69,907
25191,0.74,Very Good,F,SI1,61.5,58.0,5.82,5.85,3.59,2583
21252,1.03,Good,J,SI2,56.2,62.0,6.69,6.73,3.77,3188
19526,0.35,Ideal,I,VS2,62.5,57.0,4.5,4.53,2.82,491
2196,1.01,Good,G,VS2,57.5,62.0,6.58,6.53,3.77,5701
13377,0.32,Ideal,E,VVS2,61.4,54.0,4.44,4.45,2.73,843
13990,1.58,Premium,F,SI2,60.7,60.0,7.54,7.51,4.57,6990
14026,0.71,Premium,F,SI2,61.6,59.0,5.75,5.71,3.53,2482
13084,0.32,Premium,H,SI1,60.9,60.0,4.43,4.4,2.69,591
13691,1.33,Premium,I,SI2,62.3,59.0,7.01,6.98,4.36,5765
23260,2.11,Ideal,I,VS2,62.2,55.0,8.2,8.26,5.12,17712
17179,0.73,Premium,F,VS2,58.7,57.0,5.97,5.92,3.49,2882
7845,1.21,Very Good,F,VS2,60.1,55.0,6.91,7.01,4.18,8711
1739,0.3,Ideal,H,IF,61.2,55.0,4.36,4.37,2.67,764
21350,0.9,Good,F,SI2,63.2,58.0,6.09,6.12,3.86,3318
147,0.59,Very Good,F,SI1,61.7,57.0,5.39,5.43,3.34,1412
8927,1.01,Ideal,J,SI1,60.2,59.0,6.48,6.51,3.91,4194
222,1.7,Ideal,J,SI2,60.5,57.0,7.74,7.84,4.71,8505
5316,1.35,Very Good,G,VS2,62.8,59.0,7.01,7.04,4.41,9302
12851,1.12,Ideal,F,VS1,62.1,54.0,6.66,6.73,4.16,9030
3033,0.31,Premium,J,VS2,62.5,60.0,4.36,4.31,2.71,488
20099,0.33,Very Good,G,VS1,60.1,61.0,4.44,4.48,2.68,666
18443,0.4,Premium,F,VS1,61.1,59.0,4.71,4.75,2.89,982
6080,0.83,Ideal,F,SI1,61.8,55.0,6.01,6.06,3.73,4009
18421,2.0,Ideal,E,SI2,62.3,56.0,8.04,7.94,4.98,12210
14750,0.31,Ideal,H,SI1,61.3,56.0,4.36,4.39,2.68,464
15126,0.4,Ideal,E,VS1,,58.0,4.72,4.74,2.94,951
7187,0.3,Ideal,G,VS1,61.8,56.0,4.31,4.33,2.67,624
7779,1.33,Premium,H,SI1,61.9,58.0,7.04,6.98,4.34,7302
14117,1.01,Good,F,VS2,63.1,60.0,6.36,6.39,4.02,6416
24546,0.41,Good,E,SI1,63.9,58.0,4.7,4.72,3.01,755
4658,0.61,Ideal,D,VS1,61.9,56.0,5.43,5.45,3.37,2658
4897,1.2,Ideal,J,VS2,62.2,54.0,6.84,6.8,4.24,4106
11632,0.33,Premium,E,VS2,61.1,59.0,4.45,4.49,2.73,723
14870,0.32,Ideal,I,VVS2,62.6,54.0,4.41,4.37,2.75,720
23623,1.01,Premium,F,VS2,61.1,59.0,6.44,6.35,3.91,6097
9166,1.7,Very Good,J,SI1,59.1,61.0,7.79,7.85,4.62,7713
7411,0.9,Very Good,J,VS2,63.5,56.0,6.12,6.1,3.88,3145
20727,0.3,Ideal,D,SI1,61.9,57.0,4.28,4.32,2.66,524
16992,1.15,Very Good,E,SI2,60.0,59.0,6.78,6.82,4.08,5257
18480,0.23,Ideal,E,VS1,61.9,55.0,3.94,3.98,2.45,586
1108,1.05,Premium,G,SI2,61.3,58.0,6.55,6.6,4.03,4241
25884,0.96,Fair,G,SI2,72.2,56.0,6.01,5.81,4.28,2438
5462,0.55,Ideal,E,VS2,59.3,57.0,5.39,5.43,3.21,1643
17559,1.51,Very Good,F,VS2,,63.0,7.35,7.26,4.52,13945
24810,0.47,Ideal,D,VVS1,61.9,54.0,4.98,5.0,3.09,2378
14952,0.9,Premium,D,SI1,62.6,58.0,6.15,6.11,3.84,4304
16239,0.3,Very Good,E,VVS1,62.6,56.0,4.26,4.27,2.67,862
11155,2.01,Very Good,E,SI2,62.0,61.0,8.04,8.1,5.0,17024
14246,1.01,Good,D,VS1,56.8,61.0,6.5,6.45,3.68,5050
11743,2.01,Premium,I,SI1,61.0,60.0,8.16,8.11,4.96,12617
10389,1.15,Good,H,VS2,63.1,56.0,6.62,6.7,4.2,5646
5390,0.33,Ideal,F,VS2,61.3,56.0,4.47,4.43,2.73,854
334,1.51,Premium,G,SI1,61.6,59.0,7.32,7.3,4.5,10739
25847,0.33,Ideal,E,VS1,60.0,57.0,4.5,4.47,2.69,802
1535,1.01,Very Good,E,SI1,60.8,59.0,6.43,6.5,3.93,6268
1065,1.01,Good,H,SI2,57.9,59.0,6.64,6.59,3.83,3903
14150,0.3,Good,F,VS2,63.1,55.0,4.24,4.29,2.69,484
509,0.36,Ideal,D,SI2,62.3,57.0,4.57,4.52,2.83,689
8168,1.71,Premium,G,SI2,60.9,58.0,7.68,7.72,4.69,11248
26288,0.9,Good,I,SI2,62.2,59.0,6.07,6.11,3.79,2800
9643,1.58,Very Good,D,SI1,62.7,60.0,7.37,7.41,4.63,13869
26452,1.06,Premium,G,SI1,61.5,59.0,6.57,6.53,4.03,5113
22010,0.5,Very Good,F,SI1,62.8,56.0,5.03,5.06,3.17,1250
6400,0.3,Ideal,D,VS1,60.8,56.0,4.37,4.39,2.66,885
15610,0.4,Good,E,SI1,63.2,56.0,4.69,4.74,2.98,687
25863,0.9,Fair,G,SI1,72.9,54.0,5.74,5.67,4.16,2691
2206,0.33,Ideal,F,VVS2,61.8,54.0,4.47,4.5,2.77,761
21131,0.25,Very Good,F,VVS2,59.4,57.0,4.1,4.12,2.44,575
21621,0.32,Ideal,G,VS2,61.8,57.0,4.42,4.38,2.72,720
20528,0.34,Premium,G,SI1,59.7,59.0,4.5,4.54,2.7,507
15910,0.52,Very Good,H,VS1,62.2,55.0,5.15,5.18,3.21,1659
17883,0.7,Ideal,F,SI1,62.6,56.0,5.66,5.69,3.55,2089
13027,0.74,Ideal,I,VS1,60.7,56.0,5.86,5.9,3.57,2631
11858,1.21,Ideal,H,VS1,62.7,56.0,6.79,6.84,4.27,6784
15670,0.43,Ideal,G,SI1,61.7,55.0,4.89,4.87,3.01,818
25426,0.31,Ideal,E,VS1,61.9,54.4,4.33,4.37,2.69,685
16114,1.13,Ideal,I,SI1,,57.0,6.68,6.66,4.13,5149
8296,1.07,Very Good,E,VS2,60.4,58.0,6.61,6.66,4.01,6441
16182,1.6,Ideal,J,VS2,61.9,55.0,7.51,7.54,4.66,8886
21517,0.7,Very Good,D,SI1,61.1,58.0,5.66,5.73,3.48,2768
19624,0.5,Ideal,D,VVS2,62.5,53.0,5.05,5.13,3.18,2475
12839,0.25,Ideal,E,VVS1,61.2,57.0,4.12,4.08,2.51,740
3390,0.59,Very Good,E,SI1,62.9,58.0,5.31,5.34,3.35,1652
16960,0.3,Premium,D,VVS2,60.7,59.0,4.34,4.33,2.63,950
26368,0.7,Good,H,SI2,64.2,58.0,5.56,5.6,3.58,1697
18139,0.4,Ideal,E,VS2,62.6,57.0,4.7,4.73,2.95,912
19186,0.51,Ideal,D,VS2,61.5,57.0,5.11,5.14,3.15,1787
609,0.42,Very Good,G,VS1,59.4,59.0,4.86,4.9,2.9,921
10772,1.43,Ideal,G,SI1,62.8,57.0,7.17,7.12,4.49,8599
16416,1.47,Premium,H,SI2,59.1,56.0,7.51,7.46,4.42,7573
26517,1.5,Very Good,E,SI1,60.5,63.0,7.42,7.35,4.48,10046
20812,1.25,Premium,F,VS2,60.8,58.0,6.98,6.93,4.23,9702
19081,1.03,Very Good,F,SI2,62.2,56.0,6.51,6.48,4.04,4449
6326,0.6,Very Good,E,VS1,63.2,56.0,5.39,5.3,3.38,2177
9329,1.63,Ideal,F,SI1,61.5,56.0,7.55,7.58,4.66,13363
11923,2.0,Good,D,SI2,63.8,57.0,7.93,7.88,5.04,10528
25253,1.05,Premium,G,VS2,62.5,55.0,6.59,6.54,4.1,5927
12612,1.52,Premium,D,SI1,58.4,60.0,7.57,7.52,4.41,12342
8180,0.52,Very Good,G,VVS1,61.1,58.0,5.19,5.22,3.18,2113
10269,0.76,Ideal,E,SI1,,57.0,5.84,5.89,3.62,2949
11118,0.71,Ideal,D,SI2,,57.0,5.77,5.83,3.49,2262
19330,0.36,Premium,F,VS2,60.5,60.0,4.61,4.55,2.77,932
8673,1.06,Very Good,F,SI2,60.0,59.0,6.6,6.63,3.97,4224
24975,1.03,Very Good,F,VVS2,61.5,55.0,6.48,6.57,4.01,8998
3670,1.01,Ideal,E,SI1,61.6,57.0,6.44,6.49,3.98,5206
1195,0.41,Ideal,E,VVS1,61.9,55.0,4.78,4.79,2.96,1367
271,0.5,Ideal,G,VVS1,62.2,54.0,5.1,5.13,3.18,1883
3758,0.4,Very Good,G,SI1,61.9,55.0,4.71,4.75,2.93,682
16362,0.7,Very Good,E,SI1,62.3,57.0,5.63,5.7,3.53,2604
15848,0.72,Premium,F,SI1,59.9,58.0,5.85,5.81,3.49,2742
1631,1.8,Ideal,F,SI1,61.9,56.0,7.78,7.87,4.84,14814
8538,0.56,Premium,E,VS2,61.9,55.0,5.31,5.25,3.27,1915
4906,1.0,Ideal,G,VS1,62.5,54.0,6.41,6.45,4.02,7223
22081,2.07,Fair,D,SI2,64.5,60.0,7.99,7.88,5.12,13016
20401,0.41,Premium,D,SI2,61.2,59.0,4.77,4.8,2.93,683
12518,1.0,Premium,G,VS1,59.1,61.0,6.54,6.48,3.85,6552
20478,0.7,Premium,F,SI1,59.4,60.0,5.77,5.74,3.42,2239
141,0.4,Ideal,E,VS2,61.4,57.0,4.78,4.75,2.92,1150
6231,0.31,Premium,G,IF,61.6,55.0,4.42,4.38,2.71,988
16548,1.03,Ideal,I,SI2,59.8,56.0,6.64,6.58,3.95,3530
24369,0.5,Good,E,VS2,63.1,61.0,5.0,5.05,3.17,1419
11416,0.34,Ideal,F,VS2,61.5,55.0,4.53,4.57,2.8,726
4189,0.73,Very Good,G,SI1,58.8,61.0,5.87,5.93,3.47,2564
17787,1.72,Very Good,E,VS2,63.4,56.0,7.65,7.55,4.82,18557
18634,0.32,Ideal,D,SI1,62.8,56.0,4.35,4.34,2.73,756
18732,1.23,Premium,I,VS1,61.6,58.0,6.9,6.84,4.23,5632
15093,0.27,Very Good,F,VVS1,62.0,55.0,4.16,4.16,2.59,591
15661,0.81,Ideal,E,SI1,60.3,56.0,6.05,6.13,3.67,3413
2350,0.38,Ideal,D,VVS2,60.3,57.0,4.77,4.71,2.86,1060
16764,0.36,Very Good,I,VS2,61.6,58.0,4.52,4.57,2.8,505
14552,0.83,Ideal,H,SI2,61.1,59.0,6.05,6.1,3.71,2666
18210,0.77,Ideal,F,VS1,62.1,57.0,5.88,5.84,3.64,3387
6934,0.42,Premium,H,VS2,62.1,57.0,4.8,4.76,2.97,992
5735,0.91,Premium,D,VS2,62.7,59.0,6.16,6.13,3.85,4637
